epoch,loss,single_accuracy,val_loss,val_single_accuracy
72,4.953048327002108,0.02415754608294931,4.147849531510809,0.04218928164196123
73,4.824401523660405,0.025633640552995392,4.137272012138584,0.04218928164196123
74,4.786824852640178,0.02430155529953917,4.219333211535603,0.05017103762827822
75,4.759591920584578,0.022861463133640552,4.035291055181279,0.03078677309007982
76,4.67224181852033,0.026497695852534562,3.992120082185369,0.04789053591790194
77,4.6129316975993495,0.02667770737327189,3.937240274357551,0.04903078677309008
78,4.585256614992695,0.023545506912442397,3.8466489600482796,0.046750285062713795
79,4.522796740729688,0.0263536866359447,3.8971460042277113,0.04446978335233751
80,4.474624147612928,0.02847782258064516,3.8123742998529866,0.04789053591790194
81,4.439991054447016,0.026641705069124423,3.7659527839521454,0.04561003420752566
82,4.401523185215788,0.027325748847926268,3.738626049481069,0.04561003420752566
83,4.352547601071371,0.029089861751152073,3.7369717844807573,0.04446978335233751
84,4.326331498985466,0.028981854838709676,3.5831262562402704,0.02508551881413911
85,4.289002983251475,0.028297811059907835,3.625518317097541,0.04789053591790194
86,4.249884575193379,0.026965725806451613,3.5762747386162475,0.043329532497149374
87,4.224123122505329,0.027901785714285716,3.492319030391993,0.04903078677309008
88,4.153453993357821,0.02991791474654378,3.4970658437148194,0.04903078677309008
89,4.1898819307028425,0.028441820276497696,3.5307921493338887,0.05017103762827822
90,4.105237001647597,0.029557891705069124,3.4697298894858277,0.02508551881413911
91,4.100453247672402,0.028909850230414747,3.4147149415489206,0.04561003420752566
92,4.056821557783311,0.02966589861751152,3.377898876316327,0.04903078677309008
93,4.0050224109728765,0.03024193548387097,3.4106740652495398,0.04218928164196123
94,3.999537729447888,0.031069988479262674,3.3421990417428273,0.05131128848346636
95,3.972102103145441,0.02894585253456221,3.405942791815902,0.04903078677309008
96,3.9589959256660006,0.030601958525345623,3.2870723176301544,0.05017103762827822
97,3.9264920774143413,0.031033986175115207,3.283912978395225,0.04903078677309008
98,3.9319541657575265,0.03290610599078341,3.326178304961497,0.04789053591790194
99,3.885726070074442,0.03261808755760369,3.2437128835828166,0.04446978335233751
100,3.8587445712858632,0.030025921658986175,3.3154831204474178,0.04446978335233751
101,3.8714386614786314,0.03215005760368664,3.3130512101620333,0.04903078677309008
102,3.83379694064092,0.032006048387096774,3.1880316984422397,0.026225769669327253
103,3.7974948509497577,0.032006048387096774,3.2276681271491054,0.04903078677309008
104,3.7700175403999294,0.03456221198156682,3.1606257562626454,0.04903078677309008
105,3.7435265142247425,0.03398617511520737,3.2426519616843628,0.05017103762827822
106,3.7523213767785633,0.03341013824884793,3.171556465166325,0.05131128848346636
107,3.7170118593400523,0.03344614055299539,3.112324357984275,0.037628278221208664
108,3.726479960476748,0.03481422811059908,3.1508215123462566,0.0330672748004561
109,3.6928414095381985,0.03387816820276498,3.111809831116871,0.05131128848346636
110,3.67872022703496,0.034382200460829494,3.1135918803198717,0.04561003420752566
111,3.637449468885149,0.03269009216589862,3.1423164664543615,0.043329532497149374
112,3.6448107782047465,0.0349942396313364,3.080726824709328,0.01596351197263398
113,3.6525268345933903,0.03726238479262673,3.08508156425189,0.01596351197263398
114,3.615484766696455,0.03553427419354839,3.0635425171803177,0.012542759407069556
115,3.6069093607537757,0.03632632488479263,3.0903895164976913,0.014823261117445839
116,3.596482087939566,0.03639832949308756,3.0441583940077535,0.011402508551881414
117,3.5711731828302833,0.03434619815668203,3.05647736563514,0.02394526795895097
118,3.575137111997824,0.03755040322580645,3.109081767983692,0.01596351197263398
119,3.580809851395919,0.03535426267281106,3.038789798079766,0.009122006841505131
120,3.5500324788730815,0.03452620967741935,3.025474253646868,0.013683010262257697
121,3.5714091705287108,0.036290322580645164,3.066540269514582,0.01596351197263398
122,3.5205301266112086,0.03733438940092166,3.0160547879565947,0.011402508551881414
123,3.5016891126808485,0.04061059907834101,3.034069920347381,0.018244013683010263
124,3.515135387121807,0.03884648617511521,3.1053467601571687,0.011402508551881414
125,3.51587925528601,0.040466589861751154,3.001592258770898,0.014823261117445839
126,3.484523230983365,0.039674539170506916,3.0211048555754747,0.011402508551881414
127,3.457777723189323,0.03884648617511521,2.9593763237260493,0.019384264538198404
128,3.457443479019376,0.03899049539170507,2.982240702978154,0.013683010262257697
129,3.480221137473111,0.04122263824884793,2.952995099662511,0.013683010262257697
130,3.4522441707997826,0.04017857142857143,2.981098492034077,0.01596351197263398
131,3.4157759632383073,0.041366647465437785,2.939785906771026,0.01710376282782212
132,3.411984036595041,0.039926555299539174,2.9540074053756733,0.01596351197263398
133,3.4186736652928014,0.0410426267281106,2.963605246223093,0.019384264538198404
134,3.3940962800232497,0.03985455069124424,3.0427389791917094,0.020524515393386546
135,3.400698326150393,0.03978254608294931,2.963909550974551,0.014823261117445839
136,3.3884349632922404,0.041546658986175114,2.955329151762524,0.018244013683010263
137,3.3673160196998704,0.040286578341013825,2.9200804241706737,0.01710376282782212
138,3.358815465654646,0.041654665898617514,2.9290268913234243,0.019384264538198404
139,3.3565357478532922,0.041474654377880185,2.926085264951908,0.019384264538198404
140,3.3265606302270143,0.04143865207373272,2.9296033879914063,0.053591790193842644
141,3.3500001771109447,0.04262672811059908,2.9232541288726006,0.01710376282782212
142,3.3375679891779675,0.04158266129032258,2.886369738910462,0.014823261117445839
143,3.310556593578532,0.042554723502304145,2.9237570137363202,0.014823261117445839
144,3.3056473611137283,0.04205069124423963,2.8902892756489282,0.013683010262257697
145,3.302789563956898,0.04172667050691244,2.9045201674562495,0.014823261117445839
146,3.3029717937592538,0.041402649769585256,2.946005667356972,0.01710376282782212
147,3.283513968990695,0.043742799539170506,2.8938456500541663,0.02394526795895097
148,3.274701807905452,0.04377880184331797,2.8997843077952123,0.013683010262257697
149,3.2801579967621834,0.04507488479262673,2.9026110550152944,0.018244013683010263
150,3.275451479968937,0.04460685483870968,2.8725332425420884,0.01596351197263398
151,3.2558685865270376,0.04550691244239631,2.911772357153376,0.018244013683010263
152,3.2509268483807965,0.04507488479262673,2.890336975676168,0.019384264538198404
153,3.263245942955193,0.04284274193548387,2.8911994919945467,0.019384264538198404
154,3.229796633742372,0.043382776497695855,2.8927170172792476,0.01710376282782212
155,3.2168086997924314,0.04712701612903226,2.878833478777547,0.01710376282782212
156,3.2496081596145983,0.04244671658986175,2.906501635722179,0.012542759407069556
157,3.2103025600108133,0.04680299539170507,2.89727499003829,0.018244013683010263
158,3.211539237180613,0.046838997695852536,2.898943582445621,0.018244013683010263
159,3.2067159375836773,0.04568692396313364,2.890032357201745,0.01596351197263398
160,3.200374354964577,0.04435483870967742,2.8663597966001677,0.02280501710376283
161,3.18643404206922,0.04622695852534562,2.894948452609159,0.019384264538198404
162,3.161835521047566,0.048459101382488476,2.890489218852131,0.018244013683010263
163,3.1821447797634637,0.045650921658986175,2.8669274948885666,0.020524515393386546
164,3.1584929925505465,0.04727102534562212,2.923492669787347,0.013683010262257697
165,3.222211382905459,0.0430227534562212,2.852175509780136,0.01596351197263398
166,3.15123364398007,0.04644297235023041,2.881302542670151,0.013683010262257697
167,3.155043045496611,0.04766705069124424,2.8579096837625535,0.014823261117445839
168,3.1603882961009506,0.04622695852534562,2.8710375277998783,0.010262257696693273
169,3.1701921136697866,0.04698300691244239,2.8835409130718443,0.014823261117445839
170,3.1379906378583424,0.04651497695852535,2.86089018894574,0.01710376282782212
171,3.139350901550961,0.04853110599078341,2.8709429074312425,0.01596351197263398
172,3.1435505184709753,0.04709101382488479,2.912731366391329,0.01710376282782212
173,3.1392627471053656,0.048639112903225805,2.896099764781504,0.013683010262257697
174,3.1307593875217,0.048099078341013825,2.849019473607619,0.01596351197263398
175,3.105400912772675,0.04788306451612903,2.967495388152798,0.018244013683010263
176,3.1265440195936214,0.04709101382488479,2.8627336370496415,0.018244013683010263
177,3.0898432308627712,0.04723502304147465,2.8764102026701246,0.019384264538198404
178,3.1224731223374467,0.04705501152073733,2.86527507470978,0.014823261117445839
179,3.1186211707954583,0.04730702764976959,2.852634309227138,0.020524515393386546
180,3.093038812760384,0.05097926267281106,2.8631242683567235,0.019384264538198404
181,3.09532722075414,0.048639112903225805,2.9616877306826166,0.020524515393386546
182,3.0801146332569385,0.04867511520737327,2.889175475391314,0.021664766248574687
183,3.0933696976455125,0.04806307603686636,2.853431546157959,0.014823261117445839
184,3.0643456344780287,0.05205933179723502,2.8466166248343283,0.01710376282782212
185,3.0572802520567373,0.04925115207373272,2.852664749597878,0.01596351197263398
186,3.078581233727767,0.05223934331797235,2.905423641204834,0.019384264538198404
187,3.0475708982362177,0.049179147465437785,2.9084959851159473,0.01710376282782212
188,3.079734229272412,0.049827188940092165,2.833314454677847,0.018244013683010263
189,3.035401428350106,0.05004320276497696,2.9258815641414073,0.020524515393386546
190,3.048405951069247,0.04849510368663595,2.872122007737546,0.021664766248574687
191,3.0072674789736347,0.051663306451612906,2.8921854042001027,0.018244013683010263
192,3.0254268349590387,0.052383352534562215,2.8379361675701773,0.01710376282782212
193,3.0028318792993574,0.05148329493087558,2.882884489905467,0.01710376282782212
194,3.04038556380206,0.05079925115207373,2.8942669326930117,0.013683010262257697
195,3.0014983953968173,0.04899913594470046,2.8675666034833327,0.01710376282782212
196,2.9978266317174183,0.05321140552995392,2.893588914838593,0.01710376282782212
197,3.011832374032192,0.05076324884792627,2.9419897997256967,0.01596351197263398
198,3.0161695024384882,0.05216733870967742,2.8993414429737467,0.01710376282782212
199,2.9856451222424134,0.05252736175115207,2.8816422230841225,0.018244013683010263
200,2.9929928241237516,0.051087269585253454,2.9187469014827854,0.0330672748004561
201,2.984546655334086,0.051087269585253454,2.9234329275829354,0.01710376282782212
202,2.987710292438208,0.05515552995391705,2.932610398687278,0.01710376282782212
203,2.959966398603905,0.05357142857142857,2.8620904261329154,0.02394526795895097
204,2.9666781826502717,0.0527073732718894,2.92262095926561,0.01710376282782212
205,2.9569280510124525,0.05443548387096774,2.8889939700727996,0.018244013683010263
206,2.9550018195183045,0.05479550691244239,2.9298172410292938,0.018244013683010263
207,2.9605399122985276,0.052995391705069124,2.922096721122855,0.012542759407069556
208,2.959000941795138,0.05461549539170507,2.8979991148379947,0.01596351197263398
209,2.9420663019479143,0.051915322580645164,2.871603450862141,0.01596351197263398
210,2.950562580939262,0.05137528801843318,2.9150074074722343,0.013683010262257697
211,2.9480980909365115,0.05213133640552996,2.85314387361707,0.01710376282782212
212,2.9340467524418634,0.052095334101382486,2.8280708700112633,0.01710376282782212
213,2.9186140106570337,0.053931451612903226,2.850332794602676,0.013683010262257697
214,2.920874350631292,0.05357142857142857,2.870305832326752,0.020524515393386546
215,2.917245543497499,0.055299539170506916,2.885065497938828,0.018244013683010263
216,2.910974516297266,0.05277937788018433,2.9114910737954363,0.018244013683010263
217,2.9165740057070684,0.05321140552995392,2.8838910355127525,0.02280501710376283
218,2.895716610592082,0.054543490783410135,2.90569794001302,0.019384264538198404
219,2.901510691862502,0.05432747695852535,2.8704106141659116,0.019384264538198404
220,2.8758037205665343,0.05565956221198157,2.90928374076243,0.018244013683010263
221,2.896591609524142,0.05623559907834101,2.8503789722307786,0.020524515393386546
222,2.8892880051916094,0.055263536866359445,2.839746586681092,0.019384264538198404
223,2.8729901203911425,0.05688364055299539,2.921431352774121,0.018244013683010263
224,2.8852589591856925,0.05547955069124424,2.8691320190951655,0.018244013683010263
225,2.879178318010497,0.05321140552995392,2.89527942653121,0.014823261117445839
226,2.884024008078509,0.0556235599078341,2.84339270325316,0.013683010262257697
227,2.8754634115553124,0.05490351382488479,2.836106273712019,0.019384264538198404
228,2.8612120519585322,0.056451612903225805,2.884770468404111,0.021664766248574687
229,2.8477563039498395,0.056091589861751154,2.869556287811175,0.02508551881413911
230,2.8695025641797325,0.05540754608294931,2.8518646048847054,0.018244013683010263
231,2.8461871317454746,0.05490351382488479,2.8589827386384137,0.01710376282782212
232,2.8641636404573645,0.057459677419354836,2.902631971148292,0.01596351197263398
233,2.832182149183915,0.057171658986175114,2.930271330282109,0.012542759407069556
234,2.825700280853131,0.056559619815668205,2.9048918715360634,0.02280501710376283
235,2.842920480785282,0.05623559907834101,2.8930399784884133,0.01710376282782212
236,2.8181983809317313,0.058827764976958526,2.909158851836671,0.019384264538198404
237,2.819476279794895,0.055839573732718896,2.8419609499358263,0.02394526795895097
238,2.8124863859695224,0.060555875576036866,2.9101933976263656,0.014823261117445839
239,2.8013500425672753,0.05767569124423963,2.920594520416608,0.019384264538198404
240,2.8119209367558704,0.05940380184331797,2.8876866745160408,0.018244013683010263
241,2.809388736426006,0.05814372119815668,2.8980994833507996,0.020524515393386546
242,2.797126567308804,0.05724366359447004,2.904712502469766,0.014823261117445839
243,2.802486173018882,0.057819700460829494,2.8732074984394975,0.013683010262257697
244,2.797641296540537,0.05792770737327189,2.9976476568180725,0.018244013683010263
245,2.7727935110918387,0.05753168202764977,2.9253307313168744,0.01710376282782212
246,2.782554843458712,0.058287730414746546,2.883824542011883,0.018244013683010263
247,2.7922593970452585,0.06012384792626728,2.828967788744136,0.02508551881413911
248,2.782200772641441,0.05792770737327189,2.8364988047557382,0.02280501710376283
249,2.7651954636595764,0.0605198732718894,2.8936457275120944,0.019384264538198404
250,2.7651233903823362,0.0586477534562212,2.872719898463111,0.019384264538198404
251,2.7711209882788945,0.05979982718894009,2.858497526653816,0.019384264538198404
252,2.7519546153907952,0.05807171658986175,2.9214841783930257,0.01710376282782212
253,2.7416386181308376,0.06206797235023041,2.9049964581819054,0.021664766248574687
254,2.7547666268414615,0.05789170506912442,2.8910080633522304,0.020524515393386546
255,2.7422037871751916,0.058287730414746546,2.8712984164465247,0.013683010262257697
256,2.731758357742415,0.06113191244239631,2.906821324860628,0.020524515393386546
257,2.743393844723152,0.05893577188940092,2.8703619474152204,0.021664766248574687
258,2.739768250746661,0.060087845622119815,2.978235357843484,0.02394526795895097
259,2.7233197991199756,0.05997983870967742,2.9054553560411374,0.021664766248574687
260,2.734970993160652,0.059007776497695855,2.9827407746657544,0.01710376282782212
261,2.716470220671271,0.06307603686635944,2.9029821697091567,0.014823261117445839
262,2.701706802790066,0.06231998847926267,2.907343882927193,0.020524515393386546
263,2.7341844634526336,0.06253600230414746,2.9033471453285,0.01710376282782212
264,2.7096269246070617,0.060159850230414744,2.891671803821316,0.01710376282782212
265,2.7167362419690955,0.061743951612903226,2.8898282649171803,0.02394526795895097
266,2.7110998894212432,0.06084389400921659,2.947663028808385,0.02280501710376283
267,2.672352663932308,0.06098790322580645,2.893643229690082,0.02394526795895097
268,2.7028928605092837,0.06159994239631336,2.9446617896363834,0.021664766248574687
269,2.6954232163143597,0.06300403225806452,2.881460066396263,0.02280501710376283
270,2.685690958379051,0.0616719470046083,2.985517838933721,0.021664766248574687
271,2.676955395030536,0.06361607142857142,2.904306970681133,0.014823261117445839
272,2.674723008261298,0.06069988479262673,2.925160910955449,0.01596351197263398
273,2.680062195123066,0.0625,2.8799772659484444,0.014823261117445839
274,2.6617916135744015,0.0664602534562212,2.935024754079473,0.021664766248574687
275,2.6502178066886515,0.06440812211981567,2.8814922569822965,0.020524515393386546
276,2.650331696607001,0.06372407834101383,3.0068252062172274,0.014823261117445839
277,2.6673596822721066,0.061923963133640555,2.9107400672329735,0.027366020524515394
278,2.6515325060637864,0.06271601382488479,2.901501011821264,0.01596351197263398
279,2.646824619737089,0.06311203917050691,2.925803129050452,0.014823261117445839
280,2.6252678050423546,0.06123991935483871,2.9338946293534005,0.01710376282782212
281,2.6167134996932773,0.06484014976958526,2.9234219614157246,0.01596351197263398
282,2.6236313076063236,0.06203197004608295,2.9358869648305963,0.013683010262257697
283,2.616555896772218,0.06401209677419355,2.985711187973805,0.014823261117445839
284,2.6253332899462793,0.06419210829493087,2.9212089422219427,0.019384264538198404
285,2.615881742969636,0.0644801267281106,2.9614051255559977,0.02394526795895097
286,2.611530248745246,0.06152793778801843,2.9253999569804803,0.014823261117445839
287,2.606160528099482,0.06836837557603687,2.9371595219576236,0.02394526795895097
288,2.589426362569431,0.06559619815668202,2.9406973948636375,0.020524515393386546
289,2.601417610172852,0.06408410138248848,3.0179988068349006,0.01710376282782212
290,2.5962291895519205,0.06620823732718895,2.9593305881374103,0.01710376282782212
291,2.6027559096912087,0.06505616359447004,2.9150448149938812,0.020524515393386546
292,2.5884315813741376,0.06300403225806452,2.9031981492124097,0.018244013683010263
293,2.5775513725896038,0.06700028801843318,2.892821495726008,0.019384264538198404
294,2.5700869428397324,0.06620823732718895,2.919874549591691,0.014823261117445839
295,2.5734078570994363,0.0673963133640553,2.906157438132483,0.018244013683010263
296,2.561888626094238,0.06764832949308756,2.935445825213581,0.019384264538198404
297,2.558043745805591,0.0663522465437788,2.949457230562495,0.01710376282782212
298,2.548636307914136,0.06455213133640553,2.9383384216334694,0.01596351197263398
299,2.5552987607393396,0.06620823732718895,2.9703174621512436,0.013683010262257697
300,2.56236019661899,0.06534418202764977,2.95195830289695,0.019384264538198404
301,2.535040015449172,0.06678427419354839,2.937634183716203,0.014823261117445839
302,2.533869300569807,0.06653225806451613,3.0144091484348206,0.018244013683010263
303,2.5348316150876236,0.06685627880184332,2.984541776106866,0.01596351197263398
304,2.527204264693546,0.06804435483870967,2.851171868149204,0.018244013683010263
305,2.5330291442607407,0.06836837557603687,2.9329510088521507,0.01596351197263398
306,2.5109200543522285,0.07088853686635944,2.9404942529911056,0.018244013683010263
307,2.534626784687218,0.0690524193548387,2.9517625903322053,0.018244013683010263
308,2.509068612678809,0.0686563940092166,2.9220404102973547,0.01710376282782212
309,2.5086045056444157,0.06876440092165899,2.930189843868312,0.018244013683010263
310,2.493193941182255,0.06851238479262672,2.9629723707653643,0.018244013683010263
311,2.4980790236029207,0.07006048387096774,3.047268004618594,0.01596351197263398
312,2.512187997866336,0.06851238479262672,3.0018278560181706,0.019384264538198404
313,2.4911481438693914,0.07081653225806452,2.9267237417510326,0.02280501710376283
314,2.4931290435351534,0.06840437788018433,3.0276870124016546,0.014823261117445839
315,2.4933413437434604,0.06952044930875576,2.994336088543743,0.019384264538198404
316,2.4912144302772488,0.06829637096774194,3.060071936491006,0.018244013683010263
317,2.470617046004616,0.06581221198156682,2.9610405327112943,0.01710376282782212
318,2.4724673345891013,0.07092453917050691,3.0757048545976593,0.014823261117445839
319,2.4728719078450707,0.07142857142857142,2.957164813338555,0.01710376282782212
320,2.4546668864614953,0.06988047235023041,2.9460149708468393,0.019384264538198404
321,2.452905314858608,0.07056451612903226,3.1510448977775964,0.01596351197263398
322,2.453301934053272,0.07085253456221198,3.0098611229229952,0.01596351197263398
323,2.4478819370269775,0.07200460829493087,2.9996571377718326,0.019384264538198404
324,2.447843870809001,0.07142857142857142,3.0634175608340257,0.01710376282782212
325,2.42253597183711,0.07358870967741936,2.939445296062439,0.018244013683010263
326,2.4373493257755507,0.06966445852534563,3.0099874738956394,0.01710376282782212
327,2.4350859500845456,0.0719686059907834,3.0541766437456572,0.018244013683010263
328,2.4118065378083613,0.07092453917050691,3.1057023828086723,0.018244013683010263
329,2.4075992780347026,0.07189660138248848,3.243053409093598,0.01596351197263398
330,2.4156530815335464,0.07369671658986175,3.1202721448961386,0.018244013683010263
331,2.4181314245347054,0.07189660138248848,3.2128339439052813,0.014823261117445839
332,2.3940673813841857,0.07330069124423963,3.122349445469159,0.01596351197263398
333,2.378493955058436,0.07495679723502305,3.056829250796763,0.01596351197263398
334,2.388635560389488,0.07585685483870967,3.122115672925995,0.01710376282782212
335,2.3871343506646046,0.0722926267281106,3.0725454011827944,0.018244013683010263
336,2.383629555251741,0.07711693548387097,3.190758661642042,0.018244013683010263
337,2.3692861908042486,0.07506480414746544,3.072779946343521,0.020524515393386546
338,2.37851619720459,0.07535282258064516,3.1741384921623066,0.018244013683010263
339,2.3648866442491383,0.0741647465437788,3.0898907605979162,0.019384264538198404
340,2.3701910137580837,0.07585685483870967,3.1169630978235223,0.01710376282782212
341,2.358092711543158,0.07513680875576037,3.0304661607252967,0.018244013683010263
342,2.3519429116754487,0.07690092165898617,3.125700369392317,0.019384264538198404
343,2.338936329711967,0.07798099078341014,3.0718525312373686,0.01596351197263398
344,2.338964560888879,0.07596486175115208,3.12255445989263,0.01710376282782212
345,2.3346935955610144,0.07736895161290322,3.088716647236214,0.01710376282782212
346,2.35033271444558,0.07412874423963134,3.1190144909692328,0.018244013683010263
347,2.3286192757742747,0.07733294930875576,3.001458119639241,0.018244013683010263
348,2.318813596727661,0.07783698156682027,3.1181396970455295,0.01710376282782212
349,2.3108063639583674,0.07877304147465437,3.103061043686035,0.018244013683010263
350,2.3241663940491213,0.07697292626728111,3.088705111800469,0.018244013683010263
351,2.3105364178182892,0.0793850806451613,3.174271200782489,0.018244013683010263
352,2.3102668345249193,0.07733294930875576,3.079401869322582,0.018244013683010263
353,2.299651450825177,0.07855702764976959,3.1173508034056923,0.019384264538198404
354,2.2953147149305737,0.07819700460829493,3.1732771796266737,0.01710376282782212
355,2.298122354366812,0.07992511520737328,3.1602371633392647,0.01596351197263398
356,2.2902703713711507,0.07888104838709678,3.1615160715892623,0.01710376282782212
357,2.2833207101316497,0.08276929723502305,3.221787165616774,0.018244013683010263
358,2.2737862206823816,0.08057315668202765,3.2376587975392184,0.018244013683010263
359,2.282283734066695,0.08035714285714286,3.0658151529805826,0.019384264538198404
360,2.2727656430363106,0.08122119815668202,3.1902576199687056,0.018244013683010263
361,2.27353673788809,0.07967309907834101,3.0874759376117007,0.018244013683010263
362,2.2673132125683093,0.08042914746543779,3.30204906539743,0.01710376282782212
363,2.254012285839028,0.08363335253456221,3.2594187980095093,0.019384264538198404
364,2.2511929542787614,0.08575748847926268,3.4191874408395697,0.018244013683010263
365,2.2530661596131214,0.081761232718894,3.194960259249436,0.019384264538198404
366,2.2488205905334193,0.08503744239631336,3.25760925590924,0.01710376282782212
367,2.2404702097040166,0.08161722350230415,3.5108500734022567,0.01596351197263398
368,2.233619781957793,0.08237327188940093,3.31826982693906,0.018244013683010263
369,2.2354756970010046,0.08410138248847926,3.3382501314004442,0.01710376282782212
370,2.23153806776495,0.08204925115207373,3.284046489537238,0.019384264538198404
371,2.225692178247162,0.08244527649769585,3.355840620456291,0.018244013683010263
372,2.224565491148953,0.08359735023041474,3.1885536970271215,0.019384264538198404
373,2.223669976408031,0.0826972926267281,3.2295982497855764,0.01710376282782212
374,2.2134923039493475,0.08356134792626728,3.5270240635801207,0.018244013683010263
375,2.2167836908371217,0.08492943548387097,3.475696644190372,0.01596351197263398
376,2.1955240223264916,0.08485743087557604,3.516536461450627,0.018244013683010263
377,2.195368078996509,0.08820564516129033,3.3420179213738086,0.019384264538198404
